tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
mOTUv2c	marmgCAMI2_short_read_sample_5	0.05083212722348742	0.3260781886907425	0.08535358764536997	1.0	0.9354838709677419	0.9666666666666666	29.0	2.0	0.0	31.0	0.9354838709677419	1.9716666201662567	0.5741624830724629	0.04267679382268499
mOTUv2d	marmgCAMI2_short_read_sample_4	0.056412143329756345	0.309875589334346	0.05205756634853498	1.0	0.9642857142857143	0.9818181818181818	27.0	1.0	0.0	28.0	0.9642857142857143	2.0069565083055725	0.6022909164720052	0.02602878317426749
mOTUv2d	marmgCAMI2_short_read_sample_3	0.05181557877995473	0.3597242106841978	0.04457146117778809	1.0	0.9393939393939394	0.96875	31.0	2.0	0.0	33.0	0.9393939393939394	2.0485788049807945	0.5858928570775331	0.022285730588894045
mOTUv2d	marmgCAMI2_short_read_sample_2	0.05573303681564475	0.29334204658465907	0.03873692649451211	1.0	0.9333333333333333	0.9655172413793104	28.0	2.0	0.0	30.0	0.9333333333333333	1.9221816490318022	0.5651485148716766	0.019368463247256055
mOTUv2d	marmgCAMI2_short_read_sample_1	0.052954243750964976	0.29868578143289254	0.03163482494230654	1.0	0.9393939393939394	0.96875	31.0	2.0	0.0	33.0	0.9393939393939394	1.952010706343769	0.5582744129759785	0.015817412471153272
mOTUv2d	marmgCAMI2_short_read_sample_0	0.053956102159200166	0.288871028637308	0.02926758638442216	1.0	0.9615384615384616	0.9803921568627451	25.0	1.0	0.0	26.0	0.9615384615384616	1.803841796986289	0.5536489713965607	0.01463379319221108
mOTUv2d	marmgCAMI2_short_read_sample_5	0.04981518559348574	0.3281123495873203	0.08535358764537009	1.0	0.9354838709677419	0.9666666666666666	29.0	2.0	0.0	31.0	0.9354838709677419	1.971666620166257	0.5741624830724629	0.04267679382268504
mOTUv2d	marmgCAMI2_short_read_sample_6	0.04966195836454894	0.3309677810617848	0.05279539624299305	1.0	0.9375	0.967741935483871	30.0	2.0	0.0	32.0	0.9375	1.9269926330698701	0.5560125431118935	0.026397698121496525
mOTUv2d	marmgCAMI2_short_read_sample_8	0.05445598876130081	0.3195291512818583	0.03592159242847526	1.0	0.9375	0.967741935483871	30.0	2.0	0.0	32.0	0.9375	1.7792982059255966	0.5133969395902975	0.01796079621423763
mOTUv2d	marmgCAMI2_short_read_sample_7	0.05525591705312271	0.3022643471862097	0.0442721741734306	1.0	0.9655172413793104	0.9824561403508771	28.0	1.0	0.0	29.0	0.9655172413793104	1.8519010439981998	0.5499668391195788	0.022136087086715304
mOTUv2d	marmgCAMI2_short_read_sample_9	0.05092883917374155	0.3089878267021676	0.07562342979139303	1.0	0.9666666666666667	0.983050847457627	29.0	1.0	0.0	30.0	0.9666666666666667	1.915205959680525	0.5630975638187071	0.03781171489569653
mOTUv2e	marmgCAMI2_short_read_sample_0	0.05524011367777683	0.2944767672894736	0.026292851578007533	1.0	0.9615384615384616	0.9803921568627451	25.0	1.0	0.0	26.0	0.9615384615384616	1.8031415417947572	0.5534340436977156	0.013146425789003768
mOTUv2e	marmgCAMI2_short_read_sample_1	0.05285323186716478	0.2865408932260057	0.024862762318765226	1.0	0.9393939393939394	0.96875	31.0	2.0	0.0	33.0	0.9393939393939394	1.9436236112652499	0.5558757065722086	0.012431381159382613
mOTUv2e	marmgCAMI2_short_read_sample_2	0.05321865325840576	0.3054973813748474	0.034291396754666296	1.0	0.9333333333333333	0.9655172413793104	28.0	2.0	0.0	30.0	0.9333333333333333	1.908903718301386	0.5612446159677185	0.017145698377333148
mOTUv2e	marmgCAMI2_short_read_sample_3	0.05403367154583395	0.26891500836714066	0.04556394399030146	1.0	0.9117647058823529	0.9538461538461539	31.0	3.0	0.0	34.0	0.9117647058823529	2.0451299322246497	0.5799548622293118	0.02278197199515073
mOTUv2e	marmgCAMI2_short_read_sample_5	0.05153707095934682	0.25457884022650873	0.08097339609023269	1.0	0.90625	0.9508196721311475	29.0	3.0	0.0	32.0	0.90625	1.975298942136033	0.569950797618574	0.04048669804511633
mOTUv2e	marmgCAMI2_short_read_sample_6	0.04994864806233571	0.25201094657952516	0.05129031154026185	1.0	0.9090909090909091	0.9523809523809523	30.0	3.0	0.0	33.0	0.9090909090909091	1.9307260468568366	0.5521870074398081	0.025645155770130917
mOTUv2e	marmgCAMI2_short_read_sample_7	0.05297613644284509	0.2505685599059584	0.04420336783319104	1.0	0.9333333333333333	0.9655172413793104	28.0	2.0	0.0	30.0	0.9333333333333333	1.854074225342685	0.5451239717339205	0.022101683916595515
