tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVd	strmgCAMI2_long_read_sample_51	0.052682039861134414	0.633214336128595	1.3243206429753644	0.5	0.04918032786885246	0.08955223880597014	6.0	116.0	6.0	122.0	0.046875	3.9216921813002834	0.8163353459077187	0.6837472477190442
LSHVd	strmgCAMI2_long_read_sample_50	0.05071761295224772	0.7687096134217929	1.099976611295144	0.5	0.07317073170731707	0.1276595744680851	6.0	76.0	6.0	82.0	0.06818181818181818	3.3379010906483777	0.7574571701432055	0.5606319023129841
LSHVd	strmgCAMI2_long_read_sample_5	0.04783882110610173	0.7202352558061024	1.0349702170740296	0.5833333333333334	0.0875	0.15217391304347824	7.0	73.0	5.0	80.0	0.08235294117647059	3.288654113332228	0.7504870206196215	0.5375851484447915
LSHVd	strmgCAMI2_long_read_sample_49	0.04158670158906797	0.9032692976277916	0.5912988324695547	0.08333333333333333	0.03333333333333333	0.04761904761904761	1.0	29.0	11.0	30.0	0.024390243902439025	1.6410968826679109	0.4825056291987122	0.3001989310346068
LSHVd	strmgCAMI2_long_read_sample_48	0.05365235384069012	0.6226001942889703	1.3310023760657703	0.6666666666666666	0.06349206349206349	0.11594202898550725	8.0	118.0	4.0	126.0	0.06153846153846154	4.047302254493359	0.8368623526010609	0.6846779915594786
LSHVd	strmgCAMI2_long_read_sample_47	0.05165235437100815	0.7837860023105964	1.3679209198010225	0.5	0.08333333333333333	0.14285714285714285	6.0	66.0	6.0	72.0	0.07692307692307693	3.7546535438997797	0.8779393666493711	0.8044445305789053
LSHVd	strmgCAMI2_long_read_sample_46	0.047752497485343534	0.6921176712100677	0.9987615121947475	0.5833333333333334	0.0875	0.15217391304347824	7.0	73.0	5.0	80.0	0.08235294117647059	3.271618623007606	0.7465994380591177	0.509145401173785
LSHVd	strmgCAMI2_long_read_sample_45	0.04896895094872393	0.7810425283923226	1.0271965924031583	0.5	0.07894736842105263	0.13636363636363635	6.0	70.0	6.0	76.0	0.07317073170731707	3.219994426082569	0.743521748644463	0.5233440083245999
LSHVd	strmgCAMI2_long_read_sample_44	0.04795606432198207	0.7537662775094212	0.9976788181303791	0.6666666666666666	0.09523809523809523	0.16666666666666666	8.0	76.0	4.0	84.0	0.09090909090909091	3.352059401237457	0.7565330622815479	0.5099817452257543
LSHVd	strmgCAMI2_long_read_sample_43	0.04777410190985098	0.7896849778445313	1.0419246037637304	0.4166666666666667	0.07936507936507936	0.13333333333333333	5.0	58.0	7.0	63.0	0.07142857142857142	3.070576842475307	0.7411240631196246	0.5366988488283614
LSHVd	strmgCAMI2_long_read_sample_98	0.042565194555785626	0.8498610630991642	0.7828173487275778	0.25	0.06666666666666667	0.10526315789473685	3.0	42.0	9.0	45.0	0.05555555555555555	2.2645055357769124	0.5948795150246021	0.39392506769623237
LSHVd	strmgCAMI2_long_read_sample_42	0.05016866398480849	0.6343025334485971	1.1313699516444133	0.5833333333333334	0.0707070707070707	0.12612612612612611	7.0	92.0	5.0	99.0	0.0673076923076923	3.5673029482032557	0.7763242449701873	0.5783943234894009
LSHVd	strmgCAMI2_long_read_sample_40	0.04843534491722515	0.6875715033360853	1.0738848579247275	0.6666666666666666	0.0975609756097561	0.1702127659574468	8.0	74.0	4.0	82.0	0.09302325581395349	3.3889947323590457	0.7690516554833794	0.5526506960207086
LSHVd	strmgCAMI2_long_read_sample_4	0.04574027625824775	0.6060730772998907	1.1030245494029374	0.6666666666666666	0.064	0.11678832116788322	8.0	117.0	4.0	125.0	0.06201550387596899	3.8494752196997504	0.7972711445736639	0.5648674354784866
LSHVd	strmgCAMI2_long_read_sample_39	0.05045526402413205	0.7125918537373478	1.088143307033162	0.6666666666666666	0.08080808080808081	0.14414414414414417	8.0	91.0	4.0	99.0	0.07766990291262135	3.626963319593681	0.7893076650628488	0.5673905542087286
LSHVd	strmgCAMI2_long_read_sample_38	0.04372055468537343	0.7617001552083108	0.8666330134674642	0.5833333333333334	0.0958904109589041	0.16470588235294117	7.0	66.0	5.0	73.0	0.08974358974358974	3.103020560143457	0.7232373601725268	0.43855349327365967
LSHVd	strmgCAMI2_long_read_sample_37	0.0395831992244018	0.7688524844117905	0.802536759235486	0.5	0.09836065573770492	0.1643835616438356	6.0	55.0	6.0	61.0	0.08955223880597014	2.7413798777721152	0.6668606161000276	0.40732241263676305
LSHVd	strmgCAMI2_long_read_sample_36	0.043818850568799486	0.7305914038714937	0.9502590593811757	0.5833333333333334	0.08860759493670886	0.15384615384615383	7.0	72.0	5.0	79.0	0.08333333333333333	3.297159636950917	0.7545941153844683	0.5051691612816185
LSHVd	strmgCAMI2_long_read_sample_35	0.04135096235187453	0.8621178409812941	0.6529414222947808	0.3333333333333333	0.1	0.15384615384615383	4.0	36.0	8.0	40.0	0.08333333333333333	2.093480014721044	0.5675110940224245	0.32773363270100386
LSHVd	strmgCAMI2_long_read_sample_34	0.05228775137224914	0.6412393150446322	1.1395554147733231	0.5	0.05825242718446602	0.10434782608695653	6.0	97.0	6.0	103.0	0.05504587155963303	3.6377049936660706	0.7848797638231688	0.5818775603146239
LSHVd	strmgCAMI2_long_read_sample_33	0.05463773661164995	0.7910354482396715	1.626914401140111	0.5833333333333334	0.09333333333333334	0.16091954022988506	7.0	68.0	5.0	75.0	0.0875	3.7868668868587645	0.8770995512381546	0.8349085047834565
LSHVd	strmgCAMI2_long_read_sample_32	0.03547011257853256	0.9213013143930657	0.6033769687959747	0.16666666666666666	0.15384615384615385	0.16	2.0	11.0	10.0	13.0	0.08695652173913043	1.0449634613314973	0.4074012059113987	0.30423968628735
LSHVd	strmgCAMI2_long_read_sample_41	0.05155797622806881	0.7147296081807075	1.3451955109652465	0.3333333333333333	0.04878048780487805	0.0851063829787234	4.0	78.0	8.0	82.0	0.044444444444444446	3.5835049968262114	0.813191128309546	0.6743929896209943
LSHVd	strmgCAMI2_long_read_sample_99	0.05374372887688095	0.7693978789269287	1.280300098727057	0.5833333333333334	0.07777777777777778	0.1372549019607843	7.0	83.0	5.0	90.0	0.07368421052631578	3.8450659329922576	0.8544952375085784	0.7451541983828456
